date,close,Market_Return,CPI_YoY,M2_YoY,Liquidity_Diff
2020-01-03,4144.965,-0.0017523067663942626,0.0,8.4,8.4
2020-01-06,4129.295,-0.0037804903057082617,0.0,8.4,8.4
2020-01-07,4160.227,0.007490867085059305,0.0,8.4,8.4
2020-01-08,4112.317,-0.011516198515129084,0.0,8.4,8.4
2020-01-09,4164.37,0.012657827691785473,0.0,8.4,8.4
2020-01-10,4163.185,-0.00028455684773431855,0.0,8.4,8.4
2020-01-13,4203.988,0.009800909640095279,0.0,8.4,8.4
2020-01-14,4189.886,-0.0033544339327323813,0.0,8.4,8.4
2020-01-15,4166.734,-0.005525687333736484,0.0,8.4,8.4
2020-01-16,4149.043,-0.004245771388334485,0.0,8.4,8.4
2020-01-17,4154.853,0.001400322917839203,0.0,8.4,8.4
2020-01-20,4185.83,0.007455618766777139,0.0,8.4,8.4
2020-01-21,4114.309,-0.01708645597169489,0.0,8.4,8.4
2020-01-22,4131.931,0.004283100758839309,0.0,8.4,8.4
2020-01-23,4003.901,-0.030985512584793873,0.0,8.4,8.4
2020-02-03,3688.358,-0.07880889162843929,1.4,8.8,7.4
2020-02-04,3785.638,0.026374880095695552,1.4,8.8,7.4
2020-02-05,3828.527,0.011329398109380717,1.4,8.8,7.4
2020-02-06,3899.775,0.018609768195444465,1.4,8.8,7.4
2020-02-07,3899.869,2.4103954715304354e-05,1.4,8.8,7.4
2020-02-10,3916.005,0.004137574877515204,1.4,8.8,7.4
2020-02-11,3952.464,0.00931025368966587,1.4,8.8,7.4
2020-02-12,3984.433,0.008088372215407924,1.4,8.8,7.4
2020-02-13,3959.919,-0.006152443773053795,1.4,8.8,7.4
2020-02-14,3987.734,0.0070241335744494204,1.4,8.8,7.4
2020-02-17,4077.424,0.02249147009304031,1.4,8.8,7.4
2020-02-18,4057.511,-0.004883720702090311,1.4,8.8,7.4
2020-02-19,4051.311,-0.0015280303614703117,1.4,8.8,7.4
2020-02-20,4144.656,0.023040689791526736,1.4,8.8,7.4
2020-02-21,4149.49,0.0011663211615149383,1.4,8.8,7.4
2020-02-24,4132.839,-0.00401278229372759,1.4,8.8,7.4
2020-02-25,4123.854,-0.002174050331987254,1.4,8.8,7.4
2020-02-26,4073.015,-0.012328031011767271,1.4,8.8,7.4
2020-02-27,4084.876,0.0029120933755462097,1.4,8.8,7.4
2020-02-28,3940.049,-0.03545444219114613,1.4,8.8,7.4
2020-03-02,4069.666,0.03289730660710055,0.8,10.1,9.299999999999999
2020-03-03,4091.362,0.00533115002557949,0.8,10.1,9.299999999999999
2020-03-04,4115.052,0.005790247844116303,0.8,10.1,9.299999999999999
2020-03-05,4206.725,0.0222774827632799,0.8,10.1,9.299999999999999
2020-03-06,4138.507,-0.016216415382512728,0.8,10.1,9.299999999999999
2020-03-09,3997.133,-0.034160628458523745,0.8,10.1,9.299999999999999
2020-03-10,4082.732,0.021415099272403593,0.8,10.1,9.299999999999999
2020-03-11,4028.429,-0.013300652602228125,0.8,10.1,9.299999999999999
2020-03-12,3950.911,-0.019242737057051262,0.8,10.1,9.299999999999999
2020-03-13,3895.313,-0.01407219752608957,0.8,10.1,9.299999999999999
2020-03-16,3727.84,-0.042993464196587006,0.8,10.1,9.299999999999999
2020-03-17,3709.682,-0.0048709172067471496,0.8,10.1,9.299999999999999
2020-03-18,3636.257,-0.01979280164714925,0.8,10.1,9.299999999999999
2020-03-19,3589.093,-0.012970480359336567,0.8,10.1,9.299999999999999
2020-03-20,3653.224,0.017868302660310142,0.8,10.1,9.299999999999999
2020-03-23,3530.306,-0.03364644489360635,0.8,10.1,9.299999999999999
2020-03-24,3625.115,0.02685574564924398,0.8,10.1,9.299999999999999
2020-03-25,3722.518,0.026868940709467326,0.8,10.1,9.299999999999999
2020-03-26,3698.047,-0.006573776137549947,0.8,10.1,9.299999999999999
2020-03-27,3710.061,0.0032487418358935205,0.8,10.1,9.299999999999999
2020-03-30,3674.111,-0.009689867632904248,0.8,10.1,9.299999999999999
2020-03-31,3686.155,0.0032780718927654107,0.8,10.1,9.299999999999999
2020-04-01,3675.076,-0.0030055708455016816,-1.2,11.1,12.299999999999999
2020-04-02,3734.531,0.01617789672921055,-1.2,11.1,12.299999999999999
2020-04-03,3713.218,-0.005707008457019103,-1.2,11.1,12.299999999999999
2020-04-07,3798.021,0.02283814201051504,-1.2,11.1,12.299999999999999
2020-04-08,3780.345,-0.00465400270298677,-1.2,11.1,12.299999999999999
2020-04-09,3792.811,0.003297582628040585,-1.2,11.1,12.299999999999999
2020-04-10,3769.178,-0.0062309985918096444,-1.2,11.1,12.299999999999999
2020-04-13,3753.257,-0.00422399791148087,-1.2,11.1,12.299999999999999
2020-04-14,3825.699,0.019301103015327836,-1.2,11.1,12.299999999999999
2020-04-15,3797.362,-0.007407012417861458,-1.2,11.1,12.299999999999999
2020-04-16,3802.381,0.0013217070166078315,-1.2,11.1,12.299999999999999
2020-04-17,3839.487,0.009758622294820052,-1.2,11.1,12.299999999999999
2020-04-20,3853.455,0.0036379860121937835,-1.2,11.1,12.299999999999999
2020-04-21,3808.047,-0.011783710981443929,-1.2,11.1,12.299999999999999
2020-04-22,3839.383,0.008228890032081937,-1.2,11.1,12.299999999999999
2020-04-23,3829.753,-0.0025082155127528205,-1.2,11.1,12.299999999999999
2020-04-24,3796.972,-0.008559559846287756,-1.2,11.1,12.299999999999999
2020-04-27,3822.769,0.006794098033906959,-1.2,11.1,12.299999999999999
2020-04-28,3849.147,0.006900233835735348,-1.2,11.1,12.299999999999999
2020-04-29,3867.032,0.004646484013211216,-1.2,11.1,12.299999999999999
2020-04-30,3912.577,0.011777766514474264,-1.2,11.1,12.299999999999999
2020-05-06,3936.254,0.006051510296155138,-0.9,11.1,12.0
2020-05-07,3924.895,-0.002885738572764862,-0.9,11.1,12.0
2020-05-08,3963.622,0.009867015550734548,-0.9,11.1,12.0
2020-05-11,3960.18,-0.000868397642358465,-0.9,11.1,12.0
2020-05-12,3960.238,1.4645798928292209e-05,-0.9,11.1,12.0
2020-05-13,3968.253,0.0020238682624631466,-0.9,11.1,12.0
2020-05-14,3925.218,-0.010844822646136842,-0.9,11.1,12.0
2020-05-15,3912.816,-0.0031595697359994013,-0.9,11.1,12.0
2020-05-18,3922.912,0.002580238886776165,-0.9,11.1,12.0
2020-05-19,3956.25,0.008498278829604189,-0.9,11.1,12.0
2020-05-20,3935.222,-0.005315134281200562,-0.9,11.1,12.0
2020-05-21,3913.795,-0.005444927884627582,-0.9,11.1,12.0
2020-05-22,3824.064,-0.022926852326194957,-0.9,11.1,12.0
2020-05-25,3829.325,0.0013757614935314688,-0.9,11.1,12.0
2020-05-26,3872.77,0.011345341541916687,-0.9,11.1,12.0
2020-05-27,3845.614,-0.007012035313225362,-0.9,11.1,12.0
2020-05-28,3856.632,0.002865082142929687,-0.9,11.1,12.0
2020-05-29,3867.023,0.0026943198106534894,-0.9,11.1,12.0
2020-06-01,3971.34,0.026976048500358063,-0.8,11.1,11.9
2020-06-02,3983.568,0.003079061475471878,-0.8,11.1,11.9
2020-06-03,3983.648,2.008249890539382e-05,-0.8,11.1,11.9
2020-06-04,3982.185,-0.0003672513234102004,-0.8,11.1,11.9
2020-06-05,4001.251,0.004787823770116217,-0.8,11.1,11.9
2020-06-08,4021.955,0.00517438171211948,-0.8,11.1,11.9
2020-06-09,4047.029,0.006234281586939616,-0.8,11.1,11.9
2020-06-10,4039.705,-0.0018097226385084264,-0.8,11.1,11.9
2020-06-11,3995.885,-0.010847326723114614,-0.8,11.1,11.9
2020-06-12,4003.083,0.0018013531420448814,-0.8,11.1,11.9
2020-06-15,3954.988,-0.012014489831962072,-0.8,11.1,11.9
2020-06-16,4014.57,0.015065026745972432,-0.8,11.1,11.9
2020-06-17,4017.594,0.0007532562640581997,-0.8,11.1,11.9
2020-06-18,4044.384,0.0066681700540174305,-0.8,11.1,11.9
2020-06-19,4098.71,0.01343245349600819,-0.8,11.1,11.9
2020-06-22,4102.046,0.0008139146219177107,-0.8,11.1,11.9
2020-06-23,4121.794,0.004814182971131897,-0.8,11.1,11.9
2020-06-24,4138.99,0.004171969778208107,-0.8,11.1,11.9
2020-06-29,4109.716,-0.007072739967963093,-0.8,11.1,11.9
2020-06-30,4163.964,0.013199938876554906,-0.8,11.1,11.9
2020-07-01,4247.784,0.020129857030464215,-0.1,10.7,10.799999999999999
2020-07-02,4335.845,0.020731044704721535,-0.1,10.7,10.799999999999999
2020-07-03,4419.596,0.01931595801971686,-0.1,10.7,10.799999999999999
2020-07-06,4670.095,0.056679162529787996,-0.1,10.7,10.799999999999999
2020-07-07,4698.126,0.00600223335927863,-0.1,10.7,10.799999999999999
2020-07-08,4774.004,0.01615069497923205,-0.1,10.7,10.799999999999999
2020-07-09,4840.771,0.013985534993267601,-0.1,10.7,10.799999999999999
2020-07-10,4753.133,-0.01810414084863754,-0.1,10.7,10.799999999999999
2020-07-13,4852.961,0.021002568200805705,-0.1,10.7,10.799999999999999
2020-07-14,4806.69,-0.009534591355669364,-0.1,10.7,10.799999999999999
2020-07-15,4744.469,-0.012944666704114427,-0.1,10.7,10.799999999999999
2020-07-16,4516.253,-0.048101484064918654,-0.1,10.7,10.799999999999999
2020-07-17,4544.701,0.006299027091706488,-0.1,10.7,10.799999999999999
2020-07-20,4680.305,0.02983782651487976,-0.1,10.7,10.799999999999999
2020-07-21,4691.043,0.0022942949230870813,-0.1,10.7,10.799999999999999
2020-07-22,4714.445,0.00498865604088472,-0.1,10.7,10.799999999999999
2020-07-23,4712.436,-0.0004261371168822192,-0.1,10.7,10.799999999999999
2020-07-24,4505.591,-0.043893434308709844,-0.1,10.7,10.799999999999999
2020-07-27,4528.45,0.005073474267859535,-0.1,10.7,10.799999999999999
2020-07-28,4568.258,0.008790645805960118,-0.1,10.7,10.799999999999999
2020-07-29,4679.008,0.024243376797019822,-0.1,10.7,10.799999999999999
2020-07-30,4656.151,-0.0048850098140460485,-0.1,10.7,10.799999999999999
2020-07-31,4695.046,0.008353466199872095,-0.1,10.7,10.799999999999999
2020-08-03,4771.311,0.016243717313951578,0.6,10.4,9.8
2020-08-04,4775.802,0.000941250738004662,0.6,10.4,9.8
2020-08-05,4777.109,0.0002736713121693768,0.6,10.4,9.8
2020-08-06,4762.764,-0.0030028621913379405,0.6,10.4,9.8
2020-08-07,4707.926,-0.011513902431445233,0.6,10.4,9.8
2020-08-10,4724.87,0.0035990370281944184,0.6,10.4,9.8
2020-08-11,4681.784,-0.009118981051330577,0.6,10.4,9.8
2020-08-12,4647.645,-0.007291878480510716,0.6,10.4,9.8
2020-08-13,4635.713,-0.0025673217296072748,0.6,10.4,9.8
2020-08-14,4704.629,0.014866321534573013,0.6,10.4,9.8
2020-08-17,4815.226,0.02350812359486798,0.6,10.4,9.8
2020-08-18,4812.756,-0.0005129561935409699,0.6,10.4,9.8
2020-08-19,4740.678,-0.014976450083902138,0.6,10.4,9.8
2020-08-20,4679.154,-0.012977890504269562,0.6,10.4,9.8
2020-08-21,4718.843,0.00848208885623336,0.6,10.4,9.8
2020-08-24,4755.849,0.007842176567434134,0.6,10.4,9.8
2020-08-25,4761.951,0.0012830516696387129,0.6,10.4,9.8
2020-08-26,4706.13,-0.01172229617650411,0.6,10.4,9.8
2020-08-27,4731.345,0.005357905540221086,0.6,10.4,9.8
2020-08-28,4844.265,0.02386636358160321,0.6,10.4,9.8
2020-08-31,4816.215,-0.0057903520967577116,0.6,10.4,9.8
2020-09-01,4842.122,0.005379120325816,0.4,10.9,10.5
2020-09-02,4843.887,0.0003645096096296374,0.4,10.9,10.5
2020-09-03,4817.095,-0.0055310951721209145,0.4,10.9,10.5
2020-09-04,4770.219,-0.009731176154923249,0.4,10.9,10.5
2020-09-07,4669.368,-0.021141796634494114,0.4,10.9,10.5
2020-09-08,4694.389,0.005358541027393748,0.4,10.9,10.5
2020-09-09,4584.589,-0.023389625359125588,0.4,10.9,10.5
2020-09-10,4581.978,-0.0005695167004065027,0.4,10.9,10.5
2020-09-11,4627.283,0.009887651141057496,0.4,10.9,10.5
2020-09-14,4651.051,0.005136491543741739,0.4,10.9,10.5
2020-09-15,4688.483,0.008048073435444891,0.4,10.9,10.5
2020-09-16,4657.358,-0.006638607839678623,0.4,10.9,10.5
2020-09-17,4632.714,-0.005291411997961126,0.4,10.9,10.5
2020-09-18,4737.089,0.02252998997995559,0.4,10.9,10.5
2020-09-21,4691.428,-0.0096390420361534,0.4,10.9,10.5
2020-09-22,4635.761,-0.01186568354027806,0.4,10.9,10.5
2020-09-23,4652.327,0.003573523311490856,0.4,10.9,10.5
2020-09-24,4563.066,-0.019186312570032227,0.4,10.9,10.5
2020-09-25,4570.022,0.0015244136289065402,0.4,10.9,10.5
2020-09-28,4581.909,0.0026010815702854906,0.4,10.9,10.5
2020-09-29,4591.799,0.0021584889616970138,0.4,10.9,10.5
2020-09-30,4587.395,-0.0009591012150138578,0.4,10.9,10.5
2020-10-09,4681.141,0.020435563102806586,0.2,10.5,10.3
2020-10-12,4823.158,0.030338116284042815,0.2,10.5,10.3
2020-10-13,4839.201,0.003326243925660277,0.2,10.5,10.3
2020-10-14,4807.102,-0.0066331198063481756,0.2,10.5,10.3
2020-10-15,4798.736,-0.001740341686113589,0.2,10.5,10.3
2020-10-16,4791.676,-0.0014712207547986633,0.2,10.5,10.3
2020-10-19,4755.488,-0.007552263550373639,0.2,10.5,10.3
2020-10-20,4793.467,0.0079863517687353,0.2,10.5,10.3
2020-10-21,4792.828,-0.00013330643561315636,0.2,10.5,10.3
2020-10-22,4777.985,-0.00309691897977582,0.2,10.5,10.3
2020-10-23,4718.488,-0.012452320381918236,0.2,10.5,10.3
2020-10-26,4691.236,-0.00577557895664893,0.2,10.5,10.3
2020-10-27,4699.279,0.0017144735417278234,0.2,10.5,10.3
2020-10-28,4737.272,0.00808485727278585,0.2,10.5,10.3
2020-10-29,4772.92,0.007525005952793151,0.2,10.5,10.3
2020-10-30,4695.334,-0.016255457874843948,0.2,10.5,10.3
2020-11-02,4720.831,0.005430284618729964,-0.3,10.7,11.0
2020-11-03,4777.561,0.012016952100170508,-0.3,10.7,11.0
2020-11-04,4813.656,0.007555110233024909,-0.3,10.7,11.0
2020-11-05,4885.112,0.01484443425122195,-0.3,10.7,11.0
2020-11-06,4885.718,0.00012405038001173097,-0.3,10.7,11.0
2020-11-09,4981.35,0.01957378628893447,-0.3,10.7,11.0
2020-11-10,4953.876,-0.005515372338823821,-0.3,10.7,11.0
2020-11-11,4904.898,-0.009886803787579668,-0.3,10.7,11.0
2020-11-12,4908.463,0.0007268244925786593,-0.3,10.7,11.0
2020-11-13,4856.851,-0.010514900489216328,-0.3,10.7,11.0
2020-11-16,4904.172,0.009743144271874948,-0.3,10.7,11.0
2020-11-17,4894.786,-0.0019138806713956402,-0.3,10.7,11.0
2020-11-18,4891.672,-0.0006361871591527013,-0.3,10.7,11.0
2020-11-19,4927.989,0.007424250849198399,-0.3,10.7,11.0
2020-11-20,4943.288,0.0031045117998436123,-0.3,10.7,11.0
2020-11-23,5005.027,0.0124894604562793,-0.3,10.7,11.0
2020-11-24,4974.286,-0.006142024808257762,-0.3,10.7,11.0
2020-11-25,4910.7,-0.012782940104368756,-0.3,10.7,11.0
2020-11-26,4919.591,0.0018105361761053818,-0.3,10.7,11.0
2020-11-27,4980.765,0.01243477354113387,-0.3,10.7,11.0
2020-11-30,4960.252,-0.004118443652732062,-0.3,10.7,11.0
2020-12-01,5067.098,0.02154043786485027,-0.6,10.1,10.7
2020-12-02,5067.145,9.2755261493771e-06,-0.6,10.1,10.7
2020-12-03,5057.06,-0.0019902726288669736,-0.6,10.1,10.7
2020-12-04,5065.916,0.0017512151329033276,-0.6,10.1,10.7
2020-12-07,5022.235,-0.00862252749552117,-0.6,10.1,10.7
2020-12-08,5009.879,-0.002460259227216488,-0.6,10.1,10.7
2020-12-09,4942.699,-0.01340950549903508,-0.6,10.1,10.7
2020-12-10,4940.525,-0.0004398406619541273,-0.6,10.1,10.7
2020-12-11,4889.629,-0.010301739187636882,-0.6,10.1,10.7
2020-12-14,4934.835,0.009245282208527605,-0.6,10.1,10.7
2020-12-15,4945.1,0.0020801100746024037,-0.6,10.1,10.7
2020-12-16,4953.867,0.0017728660694424914,-0.6,10.1,10.7
2020-12-17,5017.478,0.012840675779143718,-0.6,10.1,10.7
2020-12-18,4999.968,-0.0034898010514445854,-0.6,10.1,10.7
2020-12-21,5046.84,0.00937445999654396,-0.6,10.1,10.7
2020-12-22,4964.773,-0.01626106633061475,-0.6,10.1,10.7
2020-12-23,5007.124,0.008530299371189765,-0.6,10.1,10.7
2020-12-24,5000.015,-0.0014197771015855842,-0.6,10.1,10.7
2020-12-25,5042.014,0.008399774800675663,-0.6,10.1,10.7
2020-12-28,5064.415,0.0044428674731962214,-0.6,10.1,10.7
2020-12-29,5042.936,-0.004241161121274706,-0.6,10.1,10.7
2020-12-30,5113.711,0.014034483086836858,-0.6,10.1,10.7
2020-12-31,5211.289,0.019081641492841417,-0.6,10.1,10.7
2021-01-04,5267.718,0.010828223113321878,0.7,9.4,8.700000000000001
2021-01-05,5368.505,0.019132952827011662,0.7,9.4,8.700000000000001
2021-01-06,5417.668,0.009157670524661876,0.7,9.4,8.700000000000001
2021-01-07,5513.657,0.017717770819474454,0.7,9.4,8.700000000000001
2021-01-08,5495.431,-0.0033056100515502784,0.7,9.4,8.700000000000001
2021-01-11,5441.158,-0.009876022463024103,0.7,9.4,8.700000000000001
2021-01-12,5596.353,0.028522421146380816,0.7,9.4,8.700000000000001
2021-01-13,5577.971,-0.0032846391212277837,0.7,9.4,8.700000000000001
2021-01-14,5470.456,-0.019274929898344673,0.7,9.4,8.700000000000001
2021-01-15,5458.081,-0.0022621514550158484,0.7,9.4,8.700000000000001
2021-01-18,5518.521,0.011073489015644755,0.7,9.4,8.700000000000001
2021-01-19,5437.523,-0.014677483332943608,0.7,9.4,8.700000000000001
2021-01-20,5476.434,0.0071560157078875974,0.7,9.4,8.700000000000001
2021-01-21,5564.969,0.016166541950473512,0.7,9.4,8.700000000000001
2021-01-22,5569.776,0.0008637963661612957,0.7,9.4,8.700000000000001
2021-01-25,5625.923,0.01008065674454417,0.7,9.4,8.700000000000001
2021-01-26,5512.968,-0.020077594378735686,0.7,9.4,8.700000000000001
2021-01-27,5528.003,0.002727206107490554,0.7,9.4,8.700000000000001
2021-01-28,5377.143,-0.027290144379443992,0.7,9.4,8.700000000000001
2021-01-29,5351.965,-0.0046824122029114346,0.7,9.4,8.700000000000001
2021-02-01,5417.648,0.01227268862931652,1.0,10.1,9.1
2021-02-02,5501.092,0.015402255739021653,1.0,10.1,9.1
2021-02-03,5485.201,-0.0028886991891791114,1.0,10.1,9.1
2021-02-04,5473.948,-0.0020515200810324874,1.0,10.1,9.1
2021-02-05,5483.414,0.0017292820465228953,1.0,10.1,9.1
2021-02-08,5564.562,0.014798809646690891,1.0,10.1,9.1
2021-02-09,5686.25,0.02186838784436218,1.0,10.1,9.1
2021-02-10,5807.719,0.021361881732248955,1.0,10.1,9.1
2021-02-18,5768.381,-0.006773399332853369,1.0,10.1,9.1
2021-02-19,5778.842,0.0018135071175082729,1.0,10.1,9.1
2021-02-22,5597.333,-0.03140923389149586,1.0,10.1,9.1
2021-02-23,5579.668,-0.0031559673151481116,1.0,10.1,9.1
2021-02-24,5437.568,-0.02546746508932063,1.0,10.1,9.1
2021-02-25,5469.558,0.005883144817683261,1.0,10.1,9.1
2021-02-26,5336.761,-0.02427929276917795,1.0,10.1,9.1
2021-03-01,5418.784,0.015369434756399958,0.6,9.4,8.8
2021-03-02,5349.63,-0.012761903777674055,0.6,9.4,8.8
2021-03-03,5452.213,0.019175718694563804,0.6,9.4,8.8
2021-03-04,5280.706,-0.03145640128146121,0.6,9.4,8.8
2021-03-05,5262.796,-0.003391591957590534,0.6,9.4,8.8
2021-03-08,5080.025,-0.03472887795764845,0.6,9.4,8.8
2021-03-09,4970.999,-0.021461705404993037,0.6,9.4,8.8
2021-03-10,5003.612,0.0065606531001112245,0.6,9.4,8.8
2021-03-11,5128.216,0.02490281020990448,0.6,9.4,8.8
2021-03-12,5146.379,0.003541777491431697,0.6,9.4,8.8
2021-03-15,5035.544,-0.021536501683999565,0.6,9.4,8.8
2021-03-16,5079.362,0.008701741063130486,0.6,9.4,8.8
2021-03-17,5100.858,0.004232027565666652,0.6,9.4,8.8
2021-03-18,5141.768,0.008020219343490842,0.6,9.4,8.8
2021-03-19,5007.091,-0.026192741485030036,0.6,9.4,8.8
2021-03-22,5057.152,0.009998020806891494,0.6,9.4,8.8
2021-03-23,5009.246,-0.009472920726922962,0.6,9.4,8.8
2021-03-24,4928.685,-0.016082460314386537,0.6,9.4,8.8
2021-03-25,4926.347,-0.0004743658805544948,0.6,9.4,8.8
2021-03-26,5037.99,0.022662431209169887,0.6,9.4,8.8
2021-03-29,5046.877,0.0017639971496570261,0.6,9.4,8.8
2021-03-30,5094.729,0.0094815070785359,0.6,9.4,8.8
2021-03-31,5048.361,-0.009101171033827349,0.6,9.4,8.8
2021-04-01,5110.777,0.012363616627257823,-0.5,8.1,8.6
2021-04-02,5161.557,0.00993586689460324,-0.5,8.1,8.6
2021-04-06,5140.342,-0.004110193881419866,-0.5,8.1,8.6
2021-04-07,5103.743,-0.007119954275415785,-0.5,8.1,8.6
2021-04-08,5112.209,0.0016587825836840153,-0.5,8.1,8.6
2021-04-09,5035.337,-0.015036943912112966,-0.5,8.1,8.6
2021-04-12,4947.746,-0.017395260734286544,-0.5,8.1,8.6
2021-04-13,4939.644,-0.0016375133242489959,-0.5,8.1,8.6
2021-04-14,4980.628,0.008296954193459882,-0.5,8.1,8.6
2021-04-15,4948.974,-0.006355423452624742,-0.5,8.1,8.6
2021-04-16,4966.181,0.003476882279033866,-0.5,8.1,8.6
2021-04-19,5087.017,0.024331775261513977,-0.5,8.1,8.6
2021-04-20,5083.365,-0.0007179059948099198,-0.5,8.1,8.6
2021-04-21,5098.745,0.0030255549227726775,-0.5,8.1,8.6
2021-04-22,5089.244,-0.0018633997189504425,-0.5,8.1,8.6
2021-04-23,5135.453,0.00907973757988434,-0.5,8.1,8.6
2021-04-26,5077.237,-0.011336098295515629,-0.5,8.1,8.6
2021-04-27,5090.52,0.002616186717303126,-0.5,8.1,8.6
2021-04-28,5119.242,0.005642252657881652,-0.5,8.1,8.6
2021-04-29,5164.169,0.008776103962266246,-0.5,8.1,8.6
2021-04-30,5123.489,-0.007877356453671491,-0.5,8.1,8.6
2021-05-06,5061.124,-0.012172369258526716,-0.3,8.3,8.600000000000001
2021-05-07,4996.053,-0.012857025435456637,-0.3,8.3,8.600000000000001
2021-05-10,4992.422,-0.0007267737151708253,-0.3,8.3,8.600000000000001
2021-05-11,5023.06,0.006136901087288038,-0.3,8.3,8.600000000000001
2021-05-12,5044.548,0.004277870461431688,-0.3,8.3,8.600000000000001
2021-05-13,4992.974,-0.010223710826024357,-0.3,8.3,8.600000000000001
2021-05-14,5110.59,0.023556301314607175,-0.3,8.3,8.600000000000001
2021-05-17,5184.985,0.014557027662168043,-0.3,8.3,8.600000000000001
2021-05-18,5187.601,0.0005045337643214687,-0.3,8.3,8.600000000000001
2021-05-19,5172.272,-0.0029549304196678783,-0.3,8.3,8.600000000000001
2021-05-20,5186.412,0.002733808276131011,-0.3,8.3,8.600000000000001
2021-05-21,5134.148,-0.01007710147207741,-0.3,8.3,8.600000000000001
2021-05-24,5155.588,0.00417596064624548,-0.3,8.3,8.600000000000001
2021-05-25,5318.478,0.031594844273824974,-0.3,8.3,8.600000000000001
2021-05-26,5320.593,0.00039767016052327797,-0.3,8.3,8.600000000000001
2021-05-27,5338.233,0.003315419916539497,-0.3,8.3,8.600000000000001
2021-05-28,5321.089,-0.003211549589536511,-0.3,8.3,8.600000000000001
2021-05-31,5331.57,0.001969709583883983,-0.3,8.3,8.600000000000001
2021-06-01,5341.68,0.0018962519483005646,-0.2,8.6,8.799999999999999
2021-06-02,5289.974,-0.009679726228452479,-0.2,8.6,8.799999999999999
2021-06-03,5255.286,-0.0065573101115431465,-0.2,8.6,8.799999999999999
2021-06-04,5282.277,0.005135971667383998,-0.2,8.6,8.799999999999999
2021-06-07,5277.627,-0.00088030218786328,-0.2,8.6,8.799999999999999
2021-06-08,5232.117,-0.008623193719450084,-0.2,8.6,8.799999999999999
2021-06-09,5236.449,0.0008279631361454154,-0.2,8.6,8.799999999999999
2021-06-10,5271.466,0.0066871652908298,-0.2,8.6,8.799999999999999
2021-06-11,5224.703,-0.008870966824029547,-0.2,8.6,8.799999999999999
2021-06-15,5166.56,-0.011128479456152807,-0.2,8.6,8.799999999999999
2021-06-16,5080.491,-0.01665886005388506,-0.2,8.6,8.799999999999999
2021-06-17,5101.892,0.004212388133351563,-0.2,8.6,8.799999999999999
2021-06-18,5102.466,0.00011250728161238399,-0.2,8.6,8.799999999999999
2021-06-21,5090.385,-0.002367678687128949,-0.2,8.6,8.799999999999999
2021-06-22,5122.158,0.006241767567679135,-0.2,8.6,8.799999999999999
2021-06-23,5147.394,0.004926829668276511,-0.2,8.6,8.799999999999999
2021-06-24,5155.974,0.0016668628824605403,-0.2,8.6,8.799999999999999
